traj_name,rmse,mean,median,std,min,max,sse,num_frames,num_tracked_frames,num_evaluated_frames
00000_KeyFrameTrajectory.txt,120.3730642634385,103.8298364558514,101.74819085576496,60.90188553502304,2.5085695074589043,241.67278274187936,65797612.35937149,4541,4541,4541
