method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
orbslam2,kitti_corrupted,00_pixelate_s1,0,completed,True,737.3242061138153,,,,nan,none
orbslam2,kitti_corrupted,00_pixelate_s2,0,completed,True,550.7998151779175,,,,nan,none
orbslam2,kitti_corrupted,00_pixelate_s3,0,completed,True,549.515793800354,,,,nan,none
orbslam2,kitti_corrupted,00_pixelate_s4,0,completed,True,516.5379688739777,,,,nan,none
orbslam2,kitti_corrupted,00_pixelate_s5,0,completed,True,509.4002285003662,,,,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s1,0,completed,True,684.8138651847839,,,,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s2,0,completed,True,611.1367456912994,,,,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s3,0,completed,True,593.6900689601898,,,,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s4,0,completed,True,581.2839884757996,,,,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s5,0,completed,True,589.9999248981476,,,,nan,none
orbslam2,kitti_corrupted,00_snow_s1,0,completed,True,626.8356313705444,,,,nan,none
orbslam2,kitti_corrupted,00_snow_s2,0,completed,True,624.8392324447632,,,,nan,none
orbslam2,kitti_corrupted,00_snow_s3,0,completed,True,648.3714916706085,,,,nan,none
orbslam2,kitti_corrupted,00_snow_s4,0,completed,True,695.1923389434814,,,,nan,none
orbslam2,kitti_corrupted,00_snow_s5,0,completed,True,667.0238223075867,,,,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s1,0,completed,True,658.4906070232391,,,,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s2,0,completed,True,652.3512597084045,,,,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s3,0,completed,True,684.992353439331,,,,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s4,0,completed,True,690.9978396892548,,,,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s5,0,completed,True,698.5254197120667,N/A,N/A,N/A,,none
