traj_name,rmse,mean,median,std,min,max,sse,num_frames,num_tracked_frames,num_evaluated_frames
00000_KeyFrameTrajectory.txt,189.1897662243593,166.26644423827227,164.88939805215742,90.26758645488005,4.679946270420095,351.53234509768475,162534957.87153,4541,4541,4541
