traj_name,rmse,mean,median,std,min,max,sse,num_frames,num_tracked_frames,num_evaluated_frames
00000_KeyFrameTrajectory.txt,123.23340223755584,105.58584122213684,105.47617142991513,63.54605857531166,3.7458428093079545,242.87255564917547,68961766.75020331,4541,4541,4541
