group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
kitti_3d,dpvo,far_focus_00_1,far_focus,00,1,OK,125.38957491027,0.5404002743452884,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/far_focus_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,far_focus_00_2,far_focus,00,2,OK,125.21625778380974,0.5396176982012684,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/far_focus_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,far_focus_00_3,far_focus,00,3,OK,124.37459586539413,0.535018198005034,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/far_focus_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,far_focus_00_4,far_focus,00,4,OK,122.31785097190499,0.5270147218641813,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/far_focus_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,far_focus_00_5,far_focus,00,5,OK,120.1368171824144,0.5150639407416079,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/far_focus_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,flash_00_1,flash,00,1,OK,123.40783684351068,0.5366538319579249,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/flash_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,flash_00_2,flash,00,2,OK,123.23340223755584,0.5338787377878967,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/flash_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,flash_00_3,flash,00,3,OK,122.77187856665601,0.5305742755299319,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/flash_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,flash_00_4,flash,00,4,OK,121.43871709941973,0.5303399871716525,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/flash_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,dpvo,flash_00_5,flash,00,5,OK,120.25093678581554,0.5253073190329701,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/dpvo/raw/flash_00_5/00000_KeyFrameTrajectory.txt
