group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
kitti_2d,orb,00_brightness_s1,brightness,00,1,OK,5.804077310206061,0.8875293959761716,4541,401,8.830654040960141,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_brightness_s1/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_brightness_s2,brightness,00,2,OK,3.8739072484484907,0.8931712511508157,4541,410,9.028848271305879,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_brightness_s2/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_brightness_s3,brightness,00,3,OK,3.843427242477745,0.9029770727914721,4541,413,9.094913014754459,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_brightness_s3/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_brightness_s4,brightness,00,4,OK,4.081933956723882,0.9881165287114416,4541,424,9.337150407399252,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_brightness_s4/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_brightness_s5,brightness,00,5,OK,4.86035388661607,1.016134270846139,4541,406,8.940761946707774,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_brightness_s5/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_contrast_s1,contrast,00,1,OK,3.219098851541312,1.0496954604607107,4541,373,8.214049768773398,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_contrast_s1/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_contrast_s2,contrast,00,2,OK,3.60516536092776,0.8228003025055873,4541,377,8.302136093371503,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_contrast_s2/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_contrast_s3,contrast,00,3,OK,3.3346240914286063,0.814895161780052,4541,397,8.742567716362034,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_contrast_s3/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_contrast_s4,contrast,00,4,OK,3.323759228711963,3.148781498020687,4541,280,6.16604272186743,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_contrast_s4/00000_KeyFrameTrajectory.txt
kitti_2d,orb,00_contrast_s5,contrast,00,5,FAIL_EMPTY,,,4541,0,0.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/orb/raw/00_contrast_s5/00000_KeyFrameTrajectory.txt
