method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
orbslam2,kitti_3d_corrupted,far_focus_00_1,0,completed,False,20.08359336853028,0.0419082641601562,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,far_focus_00_2,0,completed,False,10.03035283088684,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,far_focus_00_3,0,completed,False,10.038810729980469,0.0278244018554687,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,far_focus_00_4,0,completed,False,10.05415678024292,0.0358772277832031,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,far_focus_00_5,0,completed,True,650.1946446895599,3.440742492675781,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,near_focus_00_1,0,completed,True,550.1630363464355,0.5747756958007812,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,near_focus_00_2,0,completed,True,550.1986956596375,0.5592880249023438,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,near_focus_00_3,0,completed,True,540.2191898822784,0.5973358154296875,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,near_focus_00_4,0,completed,True,550.145975112915,0.5791206359863281,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,near_focus_00_5,0,completed,False,10.053070545196531,0.0402946472167968,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,low_light_00_1,0,completed,True,690.2310738563538,2.969585418701172,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,low_light_00_2,0,completed,False,10.03395938873291,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,low_light_00_3,0,completed,False,10.073076725006104,0.0580520629882812,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,low_light_00_4,0,completed,False,10.032069206237791,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,low_light_00_5,0,completed,False,10.031879186630247,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,iso_noise_00_1,0,completed,True,730.3731937408447,0.8927154541015625,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,iso_noise_00_2,0,completed,True,710.4416928291321,0.8610382080078125,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,iso_noise_00_3,0,completed,False,10.038350343704224,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,iso_noise_00_4,0,completed,True,680.2665894031525,0.911956787109375,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,iso_noise_00_5,0,completed,True,670.2208981513977,0.9169998168945312,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,flash_00_1,0,completed,False,10.034300327301024,0.0,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,flash_00_2,0,completed,True,650.2041847705841,2.935386657714844,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,flash_00_3,0,completed,True,720.1731698513031,3.1548423767089844,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,flash_00_4,0,completed,True,690.3183465003967,10.883834838867188,0.0,0.0,nan,none
orbslam2,kitti_3d_corrupted,flash_00_5,0,completed,False,10.159392595291138,0.0,0.0,0.0,,none
