traj_name,rmse,mean,median,std,min,max,sse,num_frames,num_tracked_frames,num_evaluated_frames
00000_KeyFrameTrajectory.txt,121.71947476042746,104.5503600519048,103.39601214828735,62.32858693225286,4.670979312422729,244.54701748712884,67277778.26376864,4541,4541,4541
