group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
kitti_2d,dpvo,00_defocus_blur_s5,defocus_blur,00,5,OK,91.19830145602644,8.588037927598682,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_defocus_blur_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_elastic_transform_s1,elastic_transform,00,1,OK,93.70296278443196,9.267408707690057,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_elastic_transform_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_elastic_transform_s2,elastic_transform,00,2,OK,94.54140331500821,9.383697177529877,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_elastic_transform_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_elastic_transform_s3,elastic_transform,00,3,OK,93.32882722070549,9.208744821083783,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_elastic_transform_s3/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_elastic_transform_s4,elastic_transform,00,4,OK,93.10927398770784,9.199776360878325,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_elastic_transform_s4/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_elastic_transform_s5,elastic_transform,00,5,OK,92.63369592810467,9.084153152851677,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_elastic_transform_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_frost_s1,frost,00,1,OK,94.10476103573296,9.308685093549144,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_frost_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_frost_s2,frost,00,2,OK,92.83473725178753,9.12022415638952,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_frost_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_frost_s3,frost,00,3,OK,92.79304538245277,9.040801730562894,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_frost_s3/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_frost_s4,frost,00,4,OK,91.35687631186894,8.960325328521234,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_frost_s4/00000_KeyFrameTrajectory.txt
