method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
monogs,kitti,00,0,completed,True,920.1226642131805,3.904705047607422,0.0,3.94757080078125,,none
monogs,kitti,00,00000,,,0.0,0.0,0.0,0.0,,none
