method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
dpvo,kitti_3d_corrupted,fog_00_1,0,completed,True,310.0855929851532,2.354145050048828,0.0,4.39263916015625,nan,none
dpvo,kitti_3d_corrupted,fog_00_2,0,completed,True,150.1140649318695,2.1073226928710938,0.0,4.39263916015625,nan,none
dpvo,kitti_3d_corrupted,fog_00_3,0,completed,True,140.02676844596863,3.015083312988281,0.0,4.27740478515625,nan,none
dpvo,kitti_3d_corrupted,fog_00_4,0,completed,True,160.02823495864868,2.1751861572265625,0.0,4.52545166015625,nan,none
dpvo,kitti_3d_corrupted,fog_00_5,0,completed,True,160.02723360061646,2.7950210571289062,0.0,4.62701416015625,nan,none
dpvo,kitti_3d_corrupted,rain_00_1,0,completed,True,160.0292568206787,2.646350860595703,0.0,4.51373291015625,nan,none
dpvo,kitti_3d_corrupted,rain_00_2,0,completed,True,190.02960848808289,2.4685592651367188,0.0,4.52154541015625,nan,none
dpvo,kitti_3d_corrupted,rain_00_3,0,completed,True,160.02896189689636,2.9700164794921875,0.0,4.50787353515625,nan,none
dpvo,kitti_3d_corrupted,rain_00_4,0,completed,True,190.0311255455017,3.2879676818847656,0.0,4.72662353515625,nan,none
dpvo,kitti_3d_corrupted,rain_00_5,0,completed,True,190.02760434150696,3.2335166931152344,0.0,4.73834228515625,,none
