group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
fourseasons,orb,neighborhood_2_train,real,neighborhood_2_train,,OK,9.45782667997124,0.5032390151208481,2874,423,14.718162839248434,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/4SEASONS/neighborhood_2_train/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/fourseasons/orb/raw/neighborhood_2_train/00000_KeyFrameTrajectory.txt
fourseasons,orb,neighborhood_3_train,real,neighborhood_3_train,,OK,91.73144644148722,19.529111543515,2847,276,9.694415173867228,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/4SEASONS/neighborhood_3_train/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/fourseasons/orb/raw/neighborhood_3_train/00000_KeyFrameTrajectory.txt
fourseasons,orb,neighborhood_4_train,real,neighborhood_4_train,,OK,44.37092121724152,6.668458572430046,2525,286,11.326732673267328,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/4SEASONS/neighborhood_4_train/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/fourseasons/orb/raw/neighborhood_4_train/00000_KeyFrameTrajectory.txt
fourseasons,orb,neighborhood_6_train,real,neighborhood_6_train,,OK,21.632864746253706,0.9596127979706988,2983,633,21.220248072410325,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/4SEASONS/neighborhood_6_train/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/fourseasons/orb/raw/neighborhood_6_train/00000_KeyFrameTrajectory.txt
