method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
orbslam2,kitti_corrupted,00_brightness_s1,0,completed,True,606.7591907978058,,,,nan,none
orbslam2,kitti_corrupted,00_brightness_s2,0,completed,True,594.5575077533722,,,,nan,none
orbslam2,kitti_corrupted,00_brightness_s3,0,completed,True,586.7411844730377,,,,nan,none
orbslam2,kitti_corrupted,00_brightness_s4,0,completed,True,596.048971414566,,,,nan,none
orbslam2,kitti_corrupted,00_brightness_s5,0,completed,True,590.5885951519012,,,,nan,none
orbslam2,kitti_corrupted,00_contrast_s1,0,completed,True,597.3976414203644,,,,nan,none
orbslam2,kitti_corrupted,00_contrast_s2,0,completed,True,585.4767954349518,,,,nan,none
orbslam2,kitti_corrupted,00_contrast_s3,0,completed,True,575.387478351593,,,,nan,none
orbslam2,kitti_corrupted,00_contrast_s4,0,completed,True,559.9014346599579,,,,nan,none
orbslam2,kitti_corrupted,00_contrast_s5,0,completed,True,516.8225378990173,,,,nan,none
orbslam2,kitti_corrupted,00_defocus_blur_s1,0,completed,True,596.5041766166687,,,,nan,none
orbslam2,kitti_corrupted,00_defocus_blur_s2,0,completed,True,601.0930225849152,,,,nan,none
orbslam2,kitti_corrupted,00_defocus_blur_s3,0,completed,True,604.5945336818695,,,,nan,none
orbslam2,kitti_corrupted,00_defocus_blur_s4,0,completed,True,604.5609753131866,,,,nan,none
orbslam2,kitti_corrupted,00_defocus_blur_s5,0,completed,True,600.0892879962921,,,,nan,none
orbslam2,kitti_corrupted,00_elastic_transform_s1,0,completed,True,623.4693703651428,,,,nan,none
orbslam2,kitti_corrupted,00_elastic_transform_s2,0,completed,True,639.6063101291656,,,,nan,none
orbslam2,kitti_corrupted,00_elastic_transform_s3,0,completed,True,648.974940776825,,,,nan,none
orbslam2,kitti_corrupted,00_elastic_transform_s4,0,completed,True,629.0573999881744,,,,nan,none
orbslam2,kitti_corrupted,00_elastic_transform_s5,0,completed,True,636.015554189682,,,,nan,none
orbslam2,kitti_corrupted,00_frost_s1,0,completed,True,661.3828248977661,,,,nan,none
orbslam2,kitti_corrupted,00_frost_s2,0,completed,True,654.6600661277771,,,,nan,none
orbslam2,kitti_corrupted,00_frost_s3,0,completed,True,660.5057461261749,,,,nan,none
orbslam2,kitti_corrupted,00_frost_s4,0,completed,True,663.4002676010132,,,,nan,none
orbslam2,kitti_corrupted,00_frost_s5,0,completed,True,661.9326910972595,,,,nan,none
orbslam2,kitti_corrupted,00_gaussian_noise_s1,0,completed,True,667.0962853431702,,,,nan,none
orbslam2,kitti_corrupted,00_gaussian_noise_s2,0,completed,True,672.5349540710449,,,,nan,none
orbslam2,kitti_corrupted,00_gaussian_noise_s3,0,completed,True,666.4337565898895,,,,nan,none
orbslam2,kitti_corrupted,00_gaussian_noise_s4,0,completed,True,677.1919984817505,,,,nan,none
orbslam2,kitti_corrupted,00_gaussian_noise_s5,0,completed,True,643.4237191677094,,,,nan,none
orbslam2,kitti_corrupted,00_impulse_noise_s1,0,completed,True,630.5605366230011,,,,nan,none
orbslam2,kitti_corrupted,00_impulse_noise_s2,0,completed,True,654.4379081726074,,,,nan,none
orbslam2,kitti_corrupted,00_impulse_noise_s3,0,completed,True,568.1676344871521,,,,nan,none
orbslam2,kitti_corrupted,00_impulse_noise_s4,0,completed,True,557.2035517692566,,,,nan,none
orbslam2,kitti_corrupted,00_impulse_noise_s5,0,completed,True,564.255234003067,,,,nan,none
orbslam2,kitti_corrupted,00_jpeg_compression_s1,0,completed,True,632.6851527690887,,,,nan,none
orbslam2,kitti_corrupted,00_jpeg_compression_s2,0,completed,True,646.5139768123627,,,,nan,none
orbslam2,kitti_corrupted,00_jpeg_compression_s3,0,completed,True,645.1181297302246,,,,nan,none
orbslam2,kitti_corrupted,00_jpeg_compression_s4,0,completed,True,641.3740789890289,,,,nan,none
orbslam2,kitti_corrupted,00_jpeg_compression_s5,0,completed,True,583.3760960102081,,,,nan,none
orbslam2,kitti_corrupted,00_motion_blur_s1,0,completed,True,643.794807434082,,,,nan,none
orbslam2,kitti_corrupted,00_motion_blur_s2,0,completed,True,614.2609832286835,,,,nan,none
orbslam2,kitti_corrupted,00_motion_blur_s3,0,completed,True,594.508665561676,N/A,N/A,N/A,,none
orbslam2,kitti_corrupted,00_motion_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_motion_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_pixelate_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_pixelate_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_pixelate_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_pixelate_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_pixelate_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_shot_noise_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_snow_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_snow_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_snow_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_snow_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_snow_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
orbslam2,kitti_corrupted,00_zoom_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
