method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
dpvo,kitti_corrupted,00_brightness_s1,0,completed,True,250.06865048408508,3.700206756591797,0.0,4.62506103515625,nan,none
dpvo,kitti_corrupted,00_brightness_s2,0,completed,True,120.02530670166016,3.6431922912597656,0.0,4.39263916015625,nan,none
dpvo,kitti_corrupted,00_brightness_s3,0,completed,True,120.02628135681152,4.005172729492188,0.0,4.64068603515625,nan,none
dpvo,kitti_corrupted,00_brightness_s4,0,completed,True,120.02722454071044,3.732410430908203,0.0,4.39849853515625,nan,none
dpvo,kitti_corrupted,00_brightness_s5,0,completed,True,120.02592945098876,3.713966369628906,0.0,4.62115478515625,nan,none
dpvo,kitti_corrupted,00_contrast_s1,0,completed,True,120.02524304389954,3.7330169677734375,0.0,4.50787353515625,nan,none
dpvo,kitti_corrupted,00_contrast_s2,0,completed,True,120.02522230148315,3.631752014160156,0.0,4.51959228515625,nan,none
dpvo,kitti_corrupted,00_contrast_s3,0,completed,True,120.024817943573,3.7148513793945312,0.0,4.27740478515625,nan,none
dpvo,kitti_corrupted,00_contrast_s4,0,completed,True,120.02196907997131,3.593120574951172,0.0,4.52154541015625,nan,none
dpvo,kitti_corrupted,00_contrast_s5,0,completed,True,120.02678298950195,3.9638938903808594,0.0,4.27740478515625,nan,none
dpvo,kitti_corrupted,00_defocus_blur_s1,0,completed,True,120.02502393722534,3.090301513671875,0.0,4.50592041015625,nan,none
dpvo,kitti_corrupted,00_defocus_blur_s2,0,completed,True,120.0248510837555,3.7572250366210938,0.0,4.51568603515625,nan,none
dpvo,kitti_corrupted,00_defocus_blur_s3,0,completed,True,120.02639603614809,3.534740447998047,0.0,4.51763916015625,nan,none
dpvo,kitti_corrupted,00_defocus_blur_s4,0,completed,True,120.0252480506897,4.065116882324219,0.0,4.51177978515625,nan,none
dpvo,kitti_corrupted,00_defocus_blur_s5,0,completed,True,120.02810835838318,3.830764770507813,0.0,4.63092041015625,nan,none
dpvo,kitti_corrupted,00_elastic_transform_s1,0,completed,True,130.02651405334473,3.8073577880859375,0.0,4.27935791015625,nan,none
dpvo,kitti_corrupted,00_elastic_transform_s2,0,completed,True,140.02725481987,3.897327423095703,0.0,4.63092041015625,nan,none
dpvo,kitti_corrupted,00_elastic_transform_s3,0,completed,True,130.02564191818237,3.4857940673828125,0.0,4.52154541015625,nan,none
dpvo,kitti_corrupted,00_elastic_transform_s4,0,completed,True,130.0253188610077,4.113548278808594,0.0,4.62701416015625,nan,none
dpvo,kitti_corrupted,00_elastic_transform_s5,0,completed,True,130.02792930603027,3.5767555236816406,0.0,4.63092041015625,nan,none
dpvo,kitti_corrupted,00_frost_s1,0,completed,True,140.02638483047485,3.8745346069335938,0.0,4.28521728515625,nan,none
dpvo,kitti_corrupted,00_frost_s2,0,completed,True,150.02629804611206,3.980800628662109,0.0,4.29693603515625,nan,none
dpvo,kitti_corrupted,00_frost_s3,0,completed,True,150.02712225914,3.659339904785156,0.0,4.40826416015625,nan,none
dpvo,kitti_corrupted,00_frost_s4,0,completed,True,150.0269844532013,3.626232147216797,0.0,4.64263916015625,nan,none
dpvo,kitti_corrupted,00_frost_s5,0,completed,True,150.02585983276367,3.814998626708984,0.0,4.63287353515625,nan,none
dpvo,kitti_corrupted,00_gaussian_noise_s1,0,completed,True,170.02845287322998,3.961883544921875,0.0,4.39654541015625,nan,none
dpvo,kitti_corrupted,00_gaussian_noise_s2,0,completed,True,190.13332772254944,3.707752227783203,0.0,4.27935791015625,nan,none
dpvo,kitti_corrupted,00_gaussian_noise_s3,0,completed,True,220.1274049282074,3.8204879760742174,0.0,4.39849853515625,nan,none
dpvo,kitti_corrupted,00_gaussian_noise_s4,0,completed,True,170.03979921340942,3.546863555908203,0.000244140625,4.29302978515625,nan,none
dpvo,kitti_corrupted,00_gaussian_noise_s5,0,completed,True,170.0322048664093,3.793407440185547,0.0,4.30474853515625,nan,none
dpvo,kitti_corrupted,00_impulse_noise_s1,0,completed,True,140.0477533340454,3.63199234008789,0.0,4.39459228515625,nan,none
dpvo,kitti_corrupted,00_impulse_noise_s2,0,completed,True,150.02938675880432,3.492870330810547,0.0,4.40045166015625,nan,none
dpvo,kitti_corrupted,00_impulse_noise_s3,0,completed,True,150.02950930595398,3.989112854003906,0.0,4.51568603515625,nan,none
dpvo,kitti_corrupted,00_impulse_noise_s4,0,completed,True,160.0364122390747,3.895217895507813,0.0,4.41607666015625,nan,none
dpvo,kitti_corrupted,00_impulse_noise_s5,0,completed,True,170.03739738464355,3.5710906982421875,0.0,4.52740478515625,nan,none
dpvo,kitti_corrupted,00_jpeg_compression_s1,0,completed,True,120.04213643074036,3.800228118896485,0.0,4.51959228515625,nan,none
