group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
kitti_3d,droid,far_focus_00_1,far_focus,00,1,OK,101.85204211419514,0.4173443730083476,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/far_focus_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,far_focus_00_2,far_focus,00,2,OK,104.99647943035434,0.4272152147498914,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/far_focus_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,far_focus_00_3,far_focus,00,3,OK,105.05883532607038,0.4281629211780232,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/far_focus_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,far_focus_00_4,far_focus,00,4,OK,101.9663121316991,0.4198692092426134,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/far_focus_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,far_focus_00_5,far_focus,00,5,OK,104.5911126464559,0.42890973369170027,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/far_focus_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,droid,flash_00_1,flash,00,1,OK,114.35172704470942,0.4598260036349483,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/flash_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,flash_00_2,flash,00,2,OK,111.2596088329558,0.44941838866913675,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/flash_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,flash_00_3,flash,00,3,OK,107.72162954816264,0.4362027671059286,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/flash_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,flash_00_4,flash,00,4,OK,106.4404716493592,0.43233559345928285,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/flash_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,flash_00_5,flash,00,5,OK,106.45523072772217,0.4328241869848585,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/flash_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,droid,fog_00_1,fog,00,1,OK,116.70899486201331,0.4713376979205196,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/fog_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,fog_00_2,fog,00,2,OK,117.0173707423079,0.4722704542654278,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/fog_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,fog_00_3,fog,00,3,OK,118.96172548026176,0.47763586804527486,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/fog_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,fog_00_4,fog,00,4,OK,117.36280735936556,0.4713089880921082,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/fog_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,fog_00_5,fog,00,5,OK,113.29890924010095,0.45315443646107245,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/fog_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,droid,iso_noise_00_1,iso_noise,00,1,OK,110.93124249309948,0.44478846849552667,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/iso_noise_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,iso_noise_00_2,iso_noise,00,2,OK,111.12267406654082,0.4463659049115911,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/iso_noise_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,iso_noise_00_3,iso_noise,00,3,OK,110.17772164334758,0.441474356041745,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/iso_noise_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,iso_noise_00_4,iso_noise,00,4,OK,111.26697938067309,0.4404135043076314,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/iso_noise_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,iso_noise_00_5,iso_noise,00,5,OK,106.53027192933742,0.42555631819124284,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/iso_noise_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,droid,low_light_00_1,low_light,00,1,OK,115.12640532551276,0.45981237411920023,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/low_light_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,low_light_00_2,low_light,00,2,OK,114.40610981081097,0.45656672329842657,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/low_light_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,low_light_00_3,low_light,00,3,OK,114.38903889919148,0.45773507134211044,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/low_light_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,low_light_00_4,low_light,00,4,OK,113.05376196871904,0.45002841005051303,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/low_light_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,low_light_00_5,low_light,00,5,OK,110.7690819310837,0.4428340898039781,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/low_light_00_5/00000_KeyFrameTrajectory.txt
kitti_3d,droid,near_focus_00_1,near_focus,00,1,OK,119.11733055448468,0.49454087855636886,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/near_focus_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,near_focus_00_2,near_focus,00,2,OK,116.02831040836874,0.38992345582990146,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/near_focus_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,near_focus_00_3,near_focus,00,3,OK,106.70354856976265,0.34026641419463005,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/near_focus_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,rain_00_1,rain,00,1,OK,111.92818425675064,0.4490058769794382,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/rain_00_1/00000_KeyFrameTrajectory.txt
kitti_3d,droid,rain_00_2,rain,00,2,OK,111.86453351131281,0.4487501726065861,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/rain_00_2/00000_KeyFrameTrajectory.txt
kitti_3d,droid,rain_00_3,rain,00,3,OK,107.7974780820771,0.4333074050304849,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/rain_00_3/00000_KeyFrameTrajectory.txt
kitti_3d,droid,rain_00_4,rain,00,4,OK,96.99574680576364,0.3943188773453908,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/rain_00_4/00000_KeyFrameTrajectory.txt
kitti_3d,droid,rain_00_5,rain,00,5,OK,87.85556056998941,0.37014664953562604,4541,4541,100.0,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_3d/droid/raw/rain_00_5/00000_KeyFrameTrajectory.txt
