traj_name,rmse,mean,median,std,min,max,sse,num_frames,num_tracked_frames,num_evaluated_frames
00000_KeyFrameTrajectory.txt,124.37459586539411,106.85936454285716,105.66525989761716,63.640524087855205,1.5188840243718087,242.18231064310072,70244911.0790244,4541,4541,4541
